seeds._ids,seeds.title,seeds.description,seeds.claimed,seeds.due_week,seeds.status,seeds.nugget_published,seeds.email_sent_at,seeds.account_id,seeds.added_by_id,seeds.topic_id,seeds.format_id,seeds.updated_at,seeds.created_at,links.url,youtube.id,youtube.viewCount,youtube.likeCount,youtube.dislikeCount,youtube.favoriteCount,youtube.commentCount
52db87177ae1672a15000001,texting while driving graphic video,"This was moved to unassigned because it sat untouched for over 60 days. Wanna use it? Ping an editor. CG: As you can see from the links I added above, I cannot believe we've never featured this one!! Both Rebecca and I tried to search around Upworthy for it, but it seems no one's done it, which is insanely weird. So go for it! You might want to check out the other youtube links for better quality vid?",NULL,NULL,approved,NULL,NULL,NULL,5192a3ec192c830019009743,50ef580097bf9f0002000016,50ef580097bf9f000200003f,2014-03-21 05:01:49 +0000,2014-01-19 08:04:39 +0000,www.youtube.com/watch?v=_3WWpCUme3M,_3WWpCUme3M,240148,656,56,0,369
531865b333efa9466e00004a,"ana Wachowski, trans* director of The Matrix, on visibility and invisibility, gender, and life in a society that clings to binary gender categories",NULL,NULL,NULL,approved,NULL,2014-03-06 00:00:00 +0000,NULL,529c1e0374e449b2e600185f,520e63bd4d8a0e62d5000003,NULL,2014-03-14 00:06:34 +0000,2014-03-06 12:10:27 +0000,www.youtube.com/watch?v=_cGSa0oA0S4,_cGSa0oA0S4,19716,72,13,0,180
52e6a2609ce955dbb100000a,"Lauren Zuniga performs a poem in response to ""Personhood"" amendments and the continuous efforts of legislators to wage war on women.",There are 3 different videos of her performing the poem + some gifs if you're into that sort of thing. ~Rebecca,NULL,NULL,approved,NULL,2014-01-27 00:00:00 +0000,5192a68a9df75720be001e40,4fd6269471864a00030015c3,520e63bd4d8a0e62d5000003,50ef580097bf9f000200003f,2014-03-18 22:41:17 +0000,2014-01-27 18:16:00 +0000,www.youtube.com/watch?v=_D6QOEdV4DM,_D6QOEdV4DM,18592,528,27,0,87
5314137a31bcaf269e000017,New SHOWTIME series about climate change by James Cameron,NULL,NULL,2014-03-15 00:00:00 +0000,approved,NULL,NULL,5192a341f62409164d005597,5192a341f62409164d005597,50ef580097bf9f000200001a,50ef580097bf9f000200003f,2014-03-18 22:41:30 +0000,2014-03-03 05:30:34 +0000,www.youtube.com/watch?v=_eRly8kzT1U,_eRly8kzT1U,5426,34,1,0,11
528501e7787458633e0084a4,Tim Jackson: An Economic Reality Check,"This was moved to unassigned because it sat untouched for over 60 days. Wanna use it? Ping an editor. Long, but I think I could timestamp it pretty effectively. I'd actually think about sharing a chunk that you cut up and linking the whole video in attrib—Alvin",NULL,2014-01-20 00:00:00 +0000,approved,NULL,2014-01-14 00:00:00 +0000,5192a6b3f62409001800e5ed,523a681de2269b946a00c806,50ef580097bf9f0002000008,50ef580097bf9f000200003f,2014-03-18 22:41:17 +0000,2013-11-14 17:01:27 +0000,www.youtube.com/watch?v=_Jq8WUp1x8k,_Jq8WUp1x8k,5437,26,1,0,15
52d845d63bcd31a5c5000a2d,Campaign for safe cosmetics video talking about consumer's choices,This was Timed Out because it sat untouched for over 60 days. Wanna use it? Ping an editor. This was Timed Out because it sat untouched for over 60 days. Wanna use it? Ping an editor. This was Timed Out because it sat untouched for over 60 days. Wanna use it? Ping an editor. This was moved to unassigned because it sat untouched for over 60 days. Wanna use it? Ping an editor.,NULL,NULL,timedout,NULL,2014-03-18 00:00:00 +0000,NULL,505215949c067d0002000289,50ef580097bf9f000200001e,50ef580097bf9f000200003f,2014-03-21 05:01:46 +0000,2014-01-16 20:49:26 +0000,www.youtube.com/watch?v=_jvRrcCpnQ0,_jvRrcCpnQ0,3234,15,0,0,4
5302771a6d25fab56a000014,Revoke NFL's tax exempt status,NULL,NULL,NULL,approved,NULL,NULL,5052155f9c067d000200025c,5052155f9c067d000200025c,50ef580097bf9f000200000f,50ef580097bf9f000200003f,2014-03-18 22:41:26 +0000,2014-02-17 20:54:51 +0000,www.youtube.com/watch?v=_kSYuWPNxaA,_kSYuWPNxaA,126,2,0,0,1
530621ba8fa4eea2a0000013,Erika Alexander Says Hollywood Is Racist,She is a friend of Racialicious so I would love to give her some Upworthy love too. And this content is great! CG: YOU BETCHA.,NULL,NULL,approved,NULL,NULL,5192a63cbf9323030b005a00,5192a63cbf9323030b005a00,50ef580097bf9f0002000028,50ef580097bf9f000200003f,2014-03-18 22:41:28 +0000,2014-02-20 15:39:38 +0000,www.youtube.com/watch?v=_kV_xnQFY2w,_kV_xnQFY2w,17911,906,8,0,160
52d5850f868e0a9a890001f2,Jason Silva on Color,"Taking this one back... This was Timed Out because it sat untouched for over 60 days. Wanna use it? Ping an editor. This was moved to unassigned because it sat untouched for over 60 days. Wanna use it? Ping an editor. CG: I actually quite love this because it shows the relativity of all ""knowns"" in life. This is a great example of a science nugget being looped back to a bigger and grander theme. Great stuff!",NULL,2014-04-30 00:00:00 +0000,approved,NULL,NULL,523a67e3bddc67cba400cd5d,523a67e3bddc67cba400cd5d,50ef580097bf9f0002000035,50ef580097bf9f000200003f,2014-03-18 22:41:36 +0000,2014-01-14 18:42:23 +0000,www.youtube.com/watch?v=_nr1TN9xOI0,_nr1TN9xOI0,158473,256,12,0,65
51c731f4110ba16806000382,Coke's Newest Bottle Is Made Entirely Of Ice,NULL,NULL,NULL,nuggetized,NULL,NULL,505214719c067d0002000189,505214719c067d0002000189,50ef580097bf9f000200001a,50ef580097bf9f000200003f,2014-03-14 00:06:25 +0000,2013-06-23 17:35:48 +0000,www.youtube.com/watch?v=_o-z6JLugWE,_o-z6JLugWE,1663537,4447,125,0,975
52e242bea03fc7d2c8000004,"Brave New Voices: ""That Girl"" (HBO)",NULL,NULL,2014-04-30 00:00:00 +0000,approved,NULL,NULL,5192a3999df7570010002e23,5192a3999df7570010002e23,520e63bd4d8a0e62d5000003,50ef580097bf9f000200003f,2014-03-18 22:41:08 +0000,2014-01-24 10:38:54 +0000,www.youtube.com/watch?v=_t7UsbvF4qY,_t7UsbvF4qY,1849506,24168,187,0,2811
52ddbeb794ecadf0d000000c,brave girl calls teacher who raped her; statue of limitations have run out.,NULL,NULL,NULL,approved,NULL,NULL,5052143e6e33dd000200017b,5052143e6e33dd000200017b,50ef580097bf9f000200001c,50ef580097bf9f000200003f,2014-03-18 22:41:14 +0000,2014-01-21 00:26:31 +0000,www.youtube.com/watch?v=_Vv7q-MLTyQ,_Vv7q-MLTyQ,1391530,23824,749,0,7011
51b5eee03f4f584f3c002531,"VIDEO: Dr. Brené Brown on Faking It, Perfectionism and Living Wholeheartedly - S",NULL,NULL,2014-03-31 00:00:00 +0000,claimed,NULL,NULL,5192a2df9df75720be0015d4,5192a2df9df75720be0015d4,5196b7190fa6380002000001,50ef580097bf9f000200003f,2014-03-14 00:06:27 +0000,2013-06-10 15:21:04 +0000,www.youtube.com/watch?v=_YeulUgWNp8,_YeulUgWNp8,103638,598,8,0,51
52f92bbeb744ad17a5000002,Pharrell talks about ending Stand Your Ground,"This came to me by way of Swagger blog, and they said they have an extended version that includes the publicist trying to shut down the question twice. Gonna try to get my hands on that asap but wanted to turn this in as well. I'll stay up all night and pound it out rather than my usual 1 nugget/month turnover time if you like it! :) CG: Neat! Very cool and I did not know the etymology of the word thug!! https://en.wiktionary.org/wiki/thug Maybe work that into your framing ha!",NULL,NULL,approved,NULL,NULL,52402c9aca9f3acc7c002455,52402c9aca9f3acc7c002455,50ef580097bf9f000200001c,50ef580097bf9f000200003f,2014-03-18 22:41:24 +0000,2014-02-10 19:42:54 +0000,www.youtube.com/watch?v=_zzIuI-Asqo,_zzIuI-Asqo,1871,14,1,0,2
5324893bc86fd06ff1000002,VICE exposé on gun violence in Chicago,"I want to do stills of the interview w/ Rev. Michael Pfleger (see 8:50 to 9:57), who raises an important connection between gun violence, race, and poverty by comparing public reactions to Sandy Hook to ongoing youth violence in black/brown Chicago neighborhoods. //CG: Hmm, this is an interesting idea but I'm not sure if it will translate well to stills. Maybe experiment with other parts of the vid? Try it out!",NULL,NULL,approved,NULL,NULL,5273b93ad6afba2a45003b24,5273b93ad6afba2a45003b24,50ef580097bf9f000200001c,50ef580097bf9f000200003f,2014-03-19 18:33:17 +0000,2014-03-15 17:09:15 +0000,www.youtube.com/watch?v=01Xa2oKKVR0,01Xa2oKKVR0,131998,1116,44,0,431
52dfe03245880e9367000004,tennis player gets asked dumb sexist q,Tennis player Eugenie Bouchard has become the 1st Canadian to make it to a grand slam semi-final in 30 years.,NULL,NULL,approved,NULL,NULL,5052148c29cc210002000186,5052148c29cc210002000186,50ef580097bf9f000200000f,50ef580097bf9f000200003f,2014-03-18 22:41:18 +0000,2014-01-22 15:13:54 +0000,www.youtube.com/watch?v=02X2-XMS780,02X2-XMS780,9637,19,4,0,1
521cc768a80463703200046f,VIDEO: Rosie the Riveter: Real Women Workers in World War II,NULL,NULL,2014-02-28 00:00:00 +0000,claimed,NULL,NULL,5192a2df9df75720be0015d4,5192a2df9df75720be0015d4,520e63bd4d8a0e62d5000003,50ef580097bf9f000200003f,2014-03-14 00:06:27 +0000,2013-08-27 15:36:08 +0000,www.youtube.com/watch?v=04VNBM1PqR8,04VNBM1PqR8,104071,254,14,0,4
51d83684db52542752000d58,VIDEO: Chris Kluwe On Conan,NULL,NULL,2013-12-31 00:00:00 +0000,approved,NULL,NULL,5192a63cbf9323030b005a00,5192a63cbf9323030b005a00,50ef580097bf9f0002000026,50ef580097bf9f000200003f,2014-03-18 22:40:54 +0000,2013-07-06 15:23:48 +0000,www.youtube.com/watch?v=0BpjfuY7Pg0,0BpjfuY7Pg0,333443,4719,104,0,1265
53061e318fa4eea2a0000011,The Gap: Raising Minimum wage across the country for all of their stores,NULL,NULL,2014-05-04 00:00:00 +0000,approved,NULL,NULL,5192a6b3f62409001800e5ed,5192a6b3f62409001800e5ed,50ef580097bf9f0002000008,50ef580097bf9f000200003f,2014-03-18 22:41:28 +0000,2014-02-20 15:24:33 +0000,www.youtube.com/watch?v=0ce41ooSKwA,0ce41ooSKwA,3978,15,0,0,4
531e4844a55976c9e9000014,Compassionate Care New York - People giving examples of why they and their kids need medical marijuana,"* Needs a fact check From links@: Tony Newman, tnewman@drugpolicy.org",NULL,NULL,claimed,NULL,2014-03-12 00:00:00 +0000,NULL,51941dd030c3a7001000045d,50ef580097bf9f000200001e,50ef580097bf9f000200003f,2014-03-14 00:06:35 +0000,2014-03-10 23:18:28 +0000,www.youtube.com/watch?v=0DOtpNUl_qY,0DOtpNUl_qY,198,10,0,0,0
52f3364dba3f86a7c6000008,Piers Morgan is a dummy,NULL,NULL,NULL,approved,NULL,NULL,5192a63cbf9323030b005a00,5192a63cbf9323030b005a00,50ef580097bf9f0002000026,50ef580097bf9f000200003f,2014-03-18 22:41:09 +0000,2014-02-06 07:14:21 +0000,www.youtube.com/watch?v=0F8WiuxYoE4,0F8WiuxYoE4,56258,293,266,0,2472
52713ddf85a91f24010004ce,"VIDEO: Clint Smith performs ""Aristotle"" - Poem about motivating his students to learn (& more)","In contact with creator, he wants to make a new version of the video...",NULL,2014-02-28 00:00:00 +0000,approved,NULL,NULL,5192a68a9df75720be001e40,523a67e3bddc67cba400cd5d,5196b7190fa6380002000001,50ef580097bf9f0002000040,2014-03-18 22:41:13 +0000,2013-10-30 17:11:59 +0000,www.youtube.com/watch?v=0gI7_j9cZRU,0gI7_j9cZRU,5267,43,0,0,5
5323d133a88fda854a000016,ABERRICAN ME - Ross Capicchioni (2-part gang violence survival story),"The links are different. It's parts 1 & 2 of this guy's story about getting shot, being left for dead, but miraculously surviving. I'd want to post them on the same nugget. There's a story in there about gang violence and the need to address extreme poverty that breeds community violence. But also, the story is unbelievably well-told and the video beautifully-produced. The cliffhanger at the end of part 1 sold me on watching part 2. A really good media experience. —maz ////",NULL,NULL,review,NULL,NULL,5273b93ad6afba2a45003b24,5273b93ad6afba2a45003b24,50ef580097bf9f0002000016,50ef580097bf9f000200003f,2014-03-15 04:04:03 +0000,2014-03-15 04:04:03 +0000,www.youtube.com/watch?v=0KAkAgNb-R8,0KAkAgNb-R8,439212,3780,38,0,972
51af9407633cc2feb20001b3,VIDEO: Sylvia Earle does an interview while underwater. Describes why the ocean is our key to survival.,World Oceans Day is June 8th Sylvia Earle is a badass. I will keep submitting links of her until I find some that are Upworthy!!,NULL,2014-03-31 00:00:00 +0000,approved,NULL,NULL,5192a341f62409164d005597,5192a341f62409164d005597,50ef580097bf9f000200001a,50ef580097bf9f000200003f,2014-03-18 22:41:04 +0000,2013-06-05 19:39:51 +0000,www.youtube.com/watch?v=0kRAHDFF2oI,0kRAHDFF2oI,9125,68,3,0,13
52ed6171157b8a59b5000002,A DREAMer won at the Grammys! Why haven't we covered this!!,CG: PING CARLY IF YOU USE THIS ONE!!,NULL,NULL,approved,NULL,2014-02-03 00:00:00 +0000,5273b93ad6afba2a45003b24,523a67ad9a562ad05300ce80,50ef580097bf9f0002000021,50ef580097bf9f000200003f,2014-03-18 22:41:08 +0000,2014-02-01 21:04:49 +0000,www.youtube.com/watch?v=0lNJviuYUEQ,0lNJviuYUEQ,642108,5443,182,0,1341
52d73a43392cefda18000233,That's What She Said | Beauty And Body Image by SoulPancake,NULL,NULL,2014-04-15 00:00:00 +0000,claimed,NULL,NULL,5192a3c6e36cf87029001c3a,5192a3c6e36cf87029001c3a,520e63bd4d8a0e62d5000003,50ef580097bf9f000200003f,2014-03-14 00:06:33 +0000,2014-01-16 01:47:47 +0000,www.youtube.com/watch?v=0Lz6tYh4esY,0Lz6tYh4esY,190257,7338,61,0,615
52d6dca4da77d696f0002e10,"Women In STEM (Such a horrible original headline...) – Science, Technology, Electronics, Math DOE video",NULL,NULL,2014-01-20 00:00:00 +0000,approved,NULL,NULL,5192a6b3f62409001800e5ed,5192a6b3f62409001800e5ed,51ad21c3fc364fab25000001,50ef580097bf9f000200003f,2014-03-18 22:41:17 +0000,2014-01-15 19:08:20 +0000,www.youtube.com/watch?v=0LZXrY08754,0LZXrY08754,2362,29,0,0,6
53277043aea9155f2e000031,Palm Oil Facts,CG Needs fact check.,NULL,NULL,approved,NULL,NULL,523a67ad9a562ad05300ce80,523a67ad9a562ad05300ce80,50ef580097bf9f000200001a,50ef580097bf9f000200003f,2014-03-18 22:41:35 +0000,2014-03-17 21:59:31 +0000,www.youtube.com/watch?v=0o6WHN4NDTk,0o6WHN4NDTk,24026,359,3,0,58
5328abb4d754c1011c000019,Liter of Light Tacloban,"We've posted about Liter of Light before, but not this video yet. It's part aid effort education, part human interest. Plus, it includes facts about Haiyan and serves as a reminder that there's still plenty of work to be done in the Western Visayas. —maz //// CG: Wonderful. Wonder if there's more information about how people can get involved or make their own? Love the Haiyan angle, too",NULL,NULL,approved,NULL,NULL,5273b93ad6afba2a45003b24,5273b93ad6afba2a45003b24,50ef580097bf9f0002000023,50ef580097bf9f000200003f,2014-03-18 22:41:37 +0000,2014-03-18 20:25:24 +0000,www.youtube.com/watch?v=0PSsyufpZ2Q,0PSsyufpZ2Q,143,0,0,0,0
51d4e6af015e6684f6004863,VIDEO: Motivational Video About The Triumph of Famous Successful People,I have a hard time believing this isnt a duplicate but I tried a few URLs that had the most views.... I hope I found it! This is awesome!,NULL,2013-07-12 00:00:00 +0000,claimed,NULL,NULL,5192a65ee20def00140018a9,5192a65ee20def00140018a9,5196b7190fa6380002000001,50ef580097bf9f000200003f,2014-03-14 00:06:26 +0000,2013-07-04 03:06:23 +0000,www.youtube.com/watch?v=0yetHqWODp0,0yetHqWODp0,513947,2222,15,0,245
52616b78060a55823800a045,The Muslims are coming! (trailer),NULL,NULL,2013-11-30 00:00:00 +0000,approved,NULL,NULL,5052148c29cc210002000186,5052148c29cc210002000186,50ef580097bf9f000200000f,50ef580097bf9f000200003f,2014-03-18 22:40:58 +0000,2013-10-18 17:10:16 +0000,www.youtube.com/watch?v=1brf79VyF40,1brf79VyF40,245803,1534,478,0,1294
53161fa581101e15f1000016,"Celeste Buckingham music video dedicated to IWD 2014: ""I'm not sorry""","Popular Slovak singer who made a video for International Women's Day that features women from all over the world and lyrics about being yourself / being unapologetic about who you are. A different approach to IWD content. CG: This is really very light... I'd rather meatier informative stuff go out on IWD, but it's alright...",NULL,NULL,approved,NULL,NULL,52524af477455e640d0016d6,52524af477455e640d0016d6,50ef580097bf9f0002000023,50ef580097bf9f0002000040,2014-03-18 22:41:31 +0000,2014-03-04 18:47:01 +0000,www.youtube.com/watch?v=1D5EMuo0kjo,1D5EMuo0kjo,174045,4274,41,0,218
5320f03d0de402ccb100001b,boy learns not to resent his father,"Learn to love a little bit more, ya know? CG: Mushy but some really great themes in here. Also a good reminder to donate more. Trigger warning for fear of clowns? I kid.",NULL,NULL,approved,NULL,NULL,5052143e6e33dd000200017b,5052143e6e33dd000200017b,50ef580097bf9f0002000016,50ef580097bf9f000200003f,2014-03-18 22:41:35 +0000,2014-03-12 23:39:41 +0000,www.youtube.com/watch?v=1DUYlHZsZfc,1DUYlHZsZfc,3095950,22974,298,0,1923
52fd5427ac78727e86000071,Kids respond to the Coca Cola backlash,NULL,NULL,NULL,approved,NULL,NULL,5052148c29cc210002000186,5052148c29cc210002000186,50ef580097bf9f0002000028,50ef580097bf9f000200003f,2014-03-18 22:41:26 +0000,2014-02-13 23:24:23 +0000,www.youtube.com/watch?v=1FToY3BfHRU,1FToY3BfHRU,18355,432,2,0,49
52653b6ea6968c5306001015,"You can touch my hair, a short film (part 2)",NULL,NULL,2013-12-31 00:00:00 +0000,nuggetized,NULL,NULL,4f465704525a120003000001,5192a63cbf9323030b005a00,50ef580097bf9f0002000028,50ef580097bf9f000200003f,2014-03-20 22:10:22 +0000,2013-10-21 14:34:22 +0000,www.youtube.com/watch?v=1fZx4Wy-ZSc,1fZx4Wy-ZSc,10014,212,3,0,37
51f4827eed37f0f58a001a33,"Energy,Let's Save It!",animated short produced by eu on how to reduce energy use -- fun and zippy like a jetsons cartoon.,NULL,2013-08-07 00:00:00 +0000,claimed,NULL,NULL,5192a4109df7570010002f40,5192a4109df7570010002f40,50ef580097bf9f0002000008,50ef580097bf9f000200003f,2014-03-14 00:06:26 +0000,2013-07-28 02:31:26 +0000,www.youtube.com/watch?v=1-g73ty9v04,1-g73ty9v04,440523,797,47,0,125
52aded8fa86b7f5c94001869,The Snoop Dogg-y Spoof Of President Obama That's Too Good Not To See,NULL,NULL,NULL,nuggetized,NULL,NULL,5192a319192c830014009cb3,5192a319192c830014009cb3,50ef580097bf9f000200001e,50ef580097bf9f000200003f,2014-03-14 00:06:33 +0000,2013-12-15 17:57:35 +0000,www.youtube.com/watch?v=1GmY8KH03rM,1GmY8KH03rM,1143039,21927,983,0,2712
52e19fed2d5c6934bc000002,Ad shows how cigarette companies put pollutants in cigarettes,NULL,NULL,NULL,approved,NULL,NULL,5192a319192c830014009cb3,5192a319192c830014009cb3,50ef580097bf9f000200001e,50ef580097bf9f000200003f,2014-03-18 22:41:01 +0000,2014-01-23 23:04:13 +0000,www.youtube.com/watch?v=1GNj95BtFGc,1GNj95BtFGc,3243,23,1,0,0
52ef46b35974fee624000009,Inner Beauty make-up,"CG: HAH, nice metaphor. It's pretty light but I can dig it.",NULL,NULL,approved,NULL,NULL,5192a3ec192c830019009743,5192a3ec192c830019009743,50ef580097bf9f0002000016,50ef580097bf9f000200003f,2014-03-18 22:41:08 +0000,2014-02-03 07:35:15 +0000,www.youtube.com/watch?v=1HZuFmX0p5g,1HZuFmX0p5g,871794,55499,599,0,6492
52d406a698f5521c640009de,Aisha Tyler on Sasheer Zamata,"This was Timed Out because it sat untouched for over 60 days. Wanna use it? Ping an editor. This was Timed Out because it sat untouched for over 60 days. Wanna use it? Ping an editor. This was Timed Out because it sat untouched for over 60 days. Wanna use it? Ping an editor. This was Timed Out because it sat untouched for over 60 days. Wanna use it? Ping an editor. This was Timed Out because it sat untouched for over 60 days. Wanna use it? Ping an editor. This was Timed Out because it sat untouched for over 60 days. Wanna use it? Ping an editor. This was moved to unassigned because it sat untouched for over 60 days. Wanna use it? Ping an editor. I want to make an Aisha Tyler quote graphic, starting with ""It's not just about having a black woman"" at 1:50",NULL,NULL,timedout,NULL,NULL,NULL,5192a63cbf9323030b005a00,NULL,NULL,2014-03-21 05:01:44 +0000,2014-01-13 15:30:46 +0000,www.youtube.com/watch?v=1JrvMFZBxTc,1JrvMFZBxTc,4175,18,1,0,4
52e5fcbd247bba3dfd000002,"Story on The Moth about 3rd graders who are ""at war."" Bullying from a teacher's point of view.",NULL,NULL,2014-02-13 00:00:00 +0000,approved,NULL,NULL,5192a341f62409164d005597,5192a341f62409164d005597,51955a64e22e9c0002000005,50ef580097bf9f000200003f,2014-03-18 22:41:16 +0000,2014-01-27 06:29:17 +0000,www.youtube.com/watch?v=1KabDGZMoyY,1KabDGZMoyY,2121,0,0,0,1
52530a5ba728948b060003ea,"VIDEO: Reverend Gary Hall Pro Gay Marriage Speech, Prop 8, DOMA, Supr",NULL,NULL,2014-02-28 00:00:00 +0000,approved,NULL,NULL,5192a2df9df75720be0015d4,5192a2df9df75720be0015d4,50ef580097bf9f0002000026,50ef580097bf9f000200003f,2014-03-18 22:40:52 +0000,2013-10-07 19:24:11 +0000,www.youtube.com/watch?v=1rCzt_oN3sU,1rCzt_oN3sU,167,3,1,0,3
531bc9e4a444092188000004,ICAN 2013 - INNER VOICE - Azure Antoinette,"CG: so many goosebumps. Very Upworthy thoughts about feminism, femininity, body image & confidence.",NULL,NULL,approved,NULL,NULL,5192a2df9df75720be0015d4,5192a2df9df75720be0015d4,520e63bd4d8a0e62d5000003,50ef580097bf9f000200003f,2014-03-18 22:41:32 +0000,2014-03-09 01:54:44 +0000,www.youtube.com/watch?v=1W20eJP0gjU,1W20eJP0gjU,1253,15,0,0,5
531cc9cea44409a0eb000016,Man in abusive relationship is killed by his wife/girlfriend,not really helpful -- just demonstrates something shocking,NULL,2014-05-15 00:00:00 +0000,approved,NULL,NULL,5192a341f62409164d005597,5192a341f62409164d005597,50ef580097bf9f000200001c,50ef580097bf9f000200003f,2014-03-18 22:41:33 +0000,2014-03-09 20:06:38 +0000,www.youtube.com/watch?v=1xTnA8-1BPs,1xTnA8-1BPs,9315,32,4,0,53
531d27d5ad66bb521d00000f,Pharrell Williams and Tyson Toussant introduce Bionic Yarn: fiber made from plastic bottles,Pharrell's side business: eco fashion mogul. His star power has enabled Bionic Yarn to take off and now it's being used in products by Timberland and others. CG: Cool! Why not! I wonder if there's a better video somewhere? Seems kinda lowrezzz.,NULL,NULL,approved,NULL,NULL,52402c9aca9f3acc7c002455,52402c9aca9f3acc7c002455,50ef580097bf9f000200001a,50ef580097bf9f000200003f,2014-03-18 22:41:33 +0000,2014-03-10 02:47:49 +0000,www.youtube.com/watch?v=,,,,,,
532bbd23e12aeb132e000064,Science of porn addiction,"Laura: I think this is pretty interesting. I'm not anti-porn, but I believe porn addiction is a very real thing and kids who are growing up with it the way that they are right now are much more prone to this - they can see hardcore porn anywhere and everywhere starting at a very young age. This is SFW and factual and breaks it down pretty simply, IMO. But I'm submitting b/c I don't know where we stand on porn. :) Not that everyone needs the same opinion, but I just don't know how porn works into Upworthy. (I think that sounds bad...)",NULL,2014-05-15 00:00:00 +0000,review,NULL,NULL,5192a3c6e36cf87029001c3a,5192a3c6e36cf87029001c3a,50ef580097bf9f000200001e,50ef580097bf9f000200003f,2014-03-21 04:20:29 +0000,2014-03-21 04:16:35 +0000,www.youtube.com/watch?v=1Ya67aLaaCc,1Ya67aLaaCc,,,,,
51d018407b3cd5adc20082e9,"VIDEO: HBO's NEWSROOM Opening scene ""Why America's Not the Greatest",Not sure which version I want to use...,NULL,2014-02-28 00:00:00 +0000,claimed,NULL,NULL,5192a2df9df75720be0015d4,5192a2df9df75720be0015d4,50ef580097bf9f000200002d,50ef580097bf9f000200003f,2014-03-14 00:06:26 +0000,2013-06-30 11:36:32 +0000,www.youtube.com/watch?v=1zqOYBabXmA,1zqOYBabXmA,,,,,
52fad68419639b8f7a00000d,"After the Rwandan Genocide, Women's Rights Expand (Documentary)",CG: Very fascinating context on the Rwandan Genocide and how women's roles utterly transformed.,NULL,NULL,approved,NULL,NULL,523a67ad9a562ad05300ce80,523a67ad9a562ad05300ce80,50ef580097bf9f0002000023,50ef580097bf9f000200003f,2014-03-18 22:41:25 +0000,2014-02-12 02:03:48 +0000,www.youtube.com/watch?v=20NxBFBnVUM,20NxBFBnVUM,,,,,
52fbc24f9c0cf1a319000040,Are the Rich Getting Too Much of the Economic Pie?,"Really simple explanation of income and wealth inequality that makes me hungry. —maz //// CG: NICE. You're rocking it on links, Maz! Might want to just get a gut check from fact check, although the Atlantic is a pretty reputable source... better safe than sorry.",NULL,NULL,approved,NULL,NULL,5273b93ad6afba2a45003b24,5273b93ad6afba2a45003b24,50ef580097bf9f0002000008,50ef580097bf9f000200003f,2014-03-18 22:41:25 +0000,2014-02-12 18:49:51 +0000,www.youtube.com/watch?v=21DrOfLH5WQ,21DrOfLH5WQ,,,,,
530794b11dbc3fbd36000016,"Venezuelan protester: ""I have nothing to lose""",CG: PING CARLY IF YOU USE THIS. Needs to go up ASAP please! Thanks.,NULL,NULL,approved,NULL,NULL,523a67ad9a562ad05300ce80,523a67ad9a562ad05300ce80,50ef580097bf9f0002000023,50ef580097bf9f000200003f,2014-03-18 22:41:28 +0000,2014-02-21 18:02:25 +0000,www.youtube.com/watch?v=29beHCQTZiA,29beHCQTZiA,,,,,
52891a8f805f3fdd7c0073c5,Angelina Jolie receives the Jean Hersholt Humanitarian Award,"Angelina Jolie receives the Jean Hersholt Humanitarian Award at the 2013 Governors Awards in the Dolby Ballroom at Hollywood & Highland in Hollywood, CA, Saturday, November 16.",NULL,2013-11-30 00:00:00 +0000,approved,NULL,NULL,5052148c29cc210002000186,5052148c29cc210002000186,50ef580097bf9f000200000f,50ef580097bf9f000200003f,2014-03-18 22:41:01 +0000,2013-11-17 19:35:43 +0000,www.youtube.com/watch?v=2ATgxOp31oI,2ATgxOp31oI,,,,,
532865f9aea9154d99000047,Humanism defined,NULL,NULL,NULL,nuggetized,NULL,NULL,4f46522268796d0003000001,4f46522268796d0003000001,5196b7190fa6380002000001,50ef580097bf9f000200003f,2014-03-19 06:54:11 +0000,2014-03-18 15:27:53 +0000,www.youtube.com/watch?v=2dHVWhrQVbs,2dHVWhrQVbs,,,,,
5233165e68ab55f244001b7c,VIDEO: Butterflies,NULL,NULL,2013-09-16 00:00:00 +0000,nuggetized,NULL,NULL,5192a6b3f62409001800e5ed,5192a6b3f62409001800e5ed,50ef580097bf9f0002000021,50ef580097bf9f000200003f,2014-03-14 00:06:26 +0000,2013-09-13 13:42:54 +0000,www.youtube.com/watch?v=2gGi21o5p6c,2gGi21o5p6c,,,,,
5214fc81a9d52d7e48007d9f,VIDEO: not in her shoes abortion,NULL,NULL,2014-02-28 00:00:00 +0000,nuggetized,NULL,NULL,5192a68a9df75720be001e40,5192a68a9df75720be001e40,50ef580097bf9f000200001e,50ef580097bf9f000200003f,2014-03-14 00:06:33 +0000,2013-08-21 17:44:33 +0000,www.youtube.com/watch?v=2hVSFh__xss,2hVSFh__xss,,,,,
5310ce6ca491f5ec8d000041,Protest in the Supreme Court,NULL,NULL,NULL,approved,NULL,NULL,4f46522268796d0003000001,4f46522268796d0003000001,50ef580097bf9f000200002d,50ef580097bf9f000200003f,2014-03-18 22:41:10 +0000,2014-02-28 17:59:08 +0000,www.youtube.com/watch?v=2K-8FJ114kU,2K-8FJ114kU,,,,,
53138f1c31bcaf8645000004,Story of the sparrow,NULL,NULL,NULL,claimed,NULL,NULL,5192a3ec192c830019009743,5192a3ec192c830019009743,50ef580097bf9f0002000016,50ef580097bf9f000200003f,2014-03-14 00:06:34 +0000,2014-03-02 20:05:48 +0000,www.youtube.com/watch?v=2kpLDkWg5DA,2kpLDkWg5DA,,,,,
